Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
27,12,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Kingsgate,49.0015,-116.18661,South,Export,85000,64086,2422466
28,12,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Kingsgate,49.0015,-116.18661,South,Export,85000,65703,2483589
29,12,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Kingsgate,49.0015,-116.18661,South,Export,85000,64870,2452075
30,12,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Kingsgate,49.0015,-116.18661,South,Export,85000,65033,2458240
31,12,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Kingsgate,49.0015,-116.18661,South,Export,85000,62374,2357733
1,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55556,2100013
2,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55335,2091667
3,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57005,2154778
4,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55525,2098856
5,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56092,2120270
6,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55892,2112714
7,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56493,2135417
8,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56580,2138728
9,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57090,2157983
10,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56018,2117465
11,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54707,2067909
12,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57349,2167785
13,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56947,2152597
14,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56596,2139317
15,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57547,2175277
16,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54931,2076377
17,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,61007,2306061
18,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,58727,2219892
19,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54865,2073882
20,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57768,2183612
21,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,58518,2211969
22,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,59098,2233916
23,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57767,2183600
24,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55786,2108726
25,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,58023,2193258
26,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57488,2173043
27,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57186,2161631
28,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57178,2161325
29,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56882,2150140
30,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57066,2157087
31,1,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56287,2127637
1,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55753,2107452
2,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54239,2050234
3,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54251,2050680
4,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55716,2106046
5,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55186,2086046
6,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55833,2110491
7,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56529,2136811
8,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55728,2106534
9,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55977,2115915
10,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55866,2111735
11,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54727,2068684
12,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54855,2073523
13,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54848,2073247
14,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55651,2103600
15,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54280,2051773
16,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54967,2077734
17,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55670,2104337
18,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55186,2086035
19,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54793,2071168
20,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57055,2156675
21,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55844,2110888
22,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55350,2092241
23,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54667,2066394
24,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55650,2103574
25,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56221,2125161
26,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56601,2139518
27,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56451,2133848
28,2,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54601,2063910
1,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56771,2145959
2,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56931,2151973
3,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56916,2151421
4,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56329,2129240
5,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,53200,2010941
6,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,53030,2004523
7,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54522,2060920
8,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56193,2124084
9,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,58216,2200561
10,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,58625,2216036
11,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,59035,2231534
12,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57079,2157567
13,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56135,2121907
14,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54347,2054317
15,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55457,2096290
16,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56840,2148533
17,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55885,2112461
18,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56282,2127463
19,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,54631,2065067
20,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55711,2105891
21,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56038,2118240
22,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57344,2167599
23,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57139,2159839
24,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56821,2147845
25,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56992,2154282
26,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,55774,2108246
27,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,53141,2008718
28,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57953,2190623
29,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57574,2176301
30,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,56940,2152336
31,3,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,66100,57120,2159144
1,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55205,2086760
2,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54714,2068174
3,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53468,2021072
4,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,45461,1718430
5,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,46647,1763260
6,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55756,2107592
7,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55952,2114970
8,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55433,2095364
9,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56285,2127562
10,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56332,2129350
11,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,48072,1817122
12,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,49503,1871213
13,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,46315,1750718
14,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,46610,1761847
15,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,47514,1796025
16,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,47849,1808707
17,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54664,2066292
18,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54435,2057658
19,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56028,2117870
20,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55026,2079971
21,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55081,2082073
22,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54250,2050661
23,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56377,2131066
24,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54813,2071928
25,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53934,2038694
26,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54260,2051043
27,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54864,2073867
28,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56761,2145570
29,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54667,2066413
30,4,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,52344,1978615
1,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53156,2009289
2,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55390,2093727
3,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55588,2101230
4,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57463,2172117
5,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57091,2158032
6,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54309,2052873
7,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56525,2136656
8,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54772,2070389
9,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53499,2022243
10,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55434,2095390
11,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54784,2070850
12,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55132,2084005
13,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54794,2071194
14,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,52142,1970983
15,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53901,2037458
16,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,52148,1971183
17,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53289,2014305
18,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53745,2031561
19,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53430,2019658
20,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53586,2025551
21,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,49106,1856211
22,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,50101,1893833
23,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,50065,1892457
24,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,51490,1946318
25,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54252,2050707
26,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53235,2012275
27,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53301,2014793
28,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53225,2011894
29,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,51025,1928726
30,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53479,2021502
31,5,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56623,2140342
1,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57207,2162421
2,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56513,2136188
3,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56614,2139998
4,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57248,2163967
5,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56012,2117242
6,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53376,2017594
7,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55682,2104783
8,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56065,2119268
9,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54012,2041654
10,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55974,2115832
11,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54848,2073243
12,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57820,2185588
13,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55637,2103067
14,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56273,2127108
15,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56203,2124481
16,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56329,2129248
17,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54965,2077666
18,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,52951,2001563
19,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55979,2115987
20,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53832,2034861
21,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55088,2082342
22,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53262,2013304
23,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,59387,2244813
24,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53095,2007006
25,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,58065,2194842
26,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57117,2159038
27,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56574,2138501
28,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57878,2187781
29,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57015,2155182
30,6,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57947,2190408
1,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57315,2166496
2,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56334,2129414
3,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56625,2140417
4,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55820,2109996
5,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,52288,1976475
6,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54546,2061843
7,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57041,2156131
8,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,57342,2167509
9,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53406,2018747
10,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,51006,1928019
11,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,56213,2124863
12,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54145,2046662
13,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,54885,2074634
14,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,55031,2080157
15,7,2013,Foothills Pipe Lines Ltd. (Foothills),Foothills System,Monchy,49.000373,-107.543544,Southeast,Export,61500,53028,2004470
