COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Location 1
Tri State,Steuben,Rathbone,31101043200000,Allen 2,UM,GD,-77.36774,42.16331,NO,8,"{'longitude': '-77.36774', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.16331'}"
Tri State,Steuben,Rathbone,31101043130000,Allen-Erwin 1,UM,GD,-77.3467,42.15631,NO,8,"{'longitude': '-77.3467', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.15631'}"
Tri State,Steuben,Rathbone,31101043250000,Demunn,UM,GD,-77.34872,42.16399,NO,8,"{'longitude': '-77.34872', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.16399'}"
Tri State,Steuben,Rathbone,31101043110000,Hill,UM,GD,-77.35057,42.15974,NO,8,"{'longitude': '-77.35057', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.15974'}"
Tri State,Steuben,Rathbone,31101043280000,Mosher 1,UM,GD,-77.33986,42.15796,NO,8,"{'longitude': '-77.33986', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.15796'}"
Tri State,Steuben,Rathbone,31101043180000,Risley 1,UM,GD,-77.34226,42.16194,NO,8,"{'longitude': '-77.34226', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.16194'}"
Tri State,Steuben,Rathbone,31101043230000,Vanzile,UL,GD,-77.36607,42.15687,NO,8,"{'longitude': '-77.36607', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.15687'}"
Tri State,Steuben,Bath,31101000950000,White 1,UM,DW,-77.28449,42.32188,NO,8,"{'longitude': '-77.28449', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.32188'}"
"Trumble, M.C. et al",Cayuga,Aurelius,31011011620000,Baker and Riford 1,UL,GD,-76.62941,42.91551,NO,7,"{'longitude': '-76.62941', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Aurelius"",""state"":""NY"",""zip"":""""}', 'latitude': '42.91551'}"
"Trumble, M.C. et al",Cayuga,Aurelius,31011011630000,Baker William 1,UN,DH,-76.64877,42.91515,NO,7,"{'longitude': '-76.64877', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Aurelius"",""state"":""NY"",""zip"":""""}', 'latitude': '42.91515'}"
"Trumble, M.C. et al",Cayuga,Throop,31011007410000,Lasher W B,UM,DW,-76.64931,42.99142,NO,7,"{'longitude': '-76.64931', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Throop"",""state"":""NY"",""zip"":""""}', 'latitude': '42.99142'}"
Tug Hill Natural Gas,Lewis,Harrisburg,31049011700000,Berrus 1,UN,GD,-75.60496,43.78555,NO,6,"{'longitude': '-75.60496', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harrisburg"",""state"":""NY"",""zip"":""""}', 'latitude': '43.78555'}"
Tug Hill Natural Gas,Lewis,Martinsburg,31049008280000,Finn William 1,UN,DH,-75.61366,43.77449,NO,6,"{'longitude': '-75.61366', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Martinsburg"",""state"":""NY"",""zip"":""""}', 'latitude': '43.77449'}"
Tug Hill Natural Gas,Lewis,Harrisburg,31049011690000,Goutremont,UN,GD,-75.61461,43.78951,NO,6,"{'longitude': '-75.61461', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harrisburg"",""state"":""NY"",""zip"":""""}', 'latitude': '43.78951'}"
Tug Hill Natural Gas,Lewis,Harrisburg,31049008260000,Nefsey 1,UN,GD,-75.59054,43.79067,NO,6,"{'longitude': '-75.59054', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harrisburg"",""state"":""NY"",""zip"":""""}', 'latitude': '43.79067'}"
Tug Hill Natural Gas,Lewis,Harrisburg,31049008250000,Nefsey P 2,UN,GD,-75.59547,43.79095,NO,6,"{'longitude': '-75.59547', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harrisburg"",""state"":""NY"",""zip"":""""}', 'latitude': '43.79095'}"
Tug Hill Natural Gas,Lewis,Harrisburg,31049008240000,Steinmaker 1,UN,GD,-75.61328,43.78381,NO,6,"{'longitude': '-75.61328', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harrisburg"",""state"":""NY"",""zip"":""""}', 'latitude': '43.78381'}"
Underwood,Oswego,Granby,31075009130000,Grey Leo 0,UN,DW,-76.46526,43.28793,NO,7,"{'longitude': '-76.46526', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Granby"",""state"":""NY"",""zip"":""""}', 'latitude': '43.28793'}"
United Processing Corp.,Allegany,Andover,31003668570000,Perry w1,NR,IW,-77.82636,42.11836,NO,9,"{'longitude': '-77.82636', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Andover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11836'}"
United Processing Corp.,Allegany,Andover,31003668580000,Perry w-2,NR,IW,-77.82636,42.11751,NO,9,"{'longitude': '-77.82636', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Andover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11751'}"
United Processing Corp.,Allegany,Andover,31003668590000,Perry w-3,NR,IW,-77.82747,42.11913,NO,9,"{'longitude': '-77.82747', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Andover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11913'}"
United Processing Corp.,Allegany,Andover,31003668600000,Perry w-4,NR,IW,-77.82745,42.11833,NO,9,"{'longitude': '-77.82745', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Andover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11833'}"
United Processing Corp.,Allegany,Andover,31003668610000,Perry w-5,NR,IW,-77.82743,42.11751,NO,9,"{'longitude': '-77.82743', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Andover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11751'}"
United Processing Corp.,Allegany,Andover,31003668620000,Perry w-6,NR,IW,-77.82741,42.11668,NO,9,"{'longitude': '-77.82741', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Andover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.11668'}"
United Productions,Seneca,Fayette,31099042030000,Schaffer 2,UM,DH,-76.85822,42.87627,NO,8,"{'longitude': '-76.85822', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Fayette"",""state"":""NY"",""zip"":""""}', 'latitude': '42.87627'}"
Universal Delta Drilling,Chautauqua,Harmony,31013032000000,Morse Kyle 1,UN,GD,-79.41533,42.06827,NO,9,"{'longitude': '-79.41533', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harmony"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06827'}"
Universal Delta Drilling,Chautauqua,Harmony,31013032490000,Morse Kyle 3,UN,GW,-79.41533,42.06716,NO,9,"{'longitude': '-79.41533', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Harmony"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06716'}"
Unknown,Erie,Amherst,31029038250000,2,UN,GD,-78.81854,43.02495,NO,9,"{'longitude': '-78.81854', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.02495'}"
Unknown,Erie,Amherst,31029038260000,3,UN,GD,-78.81294,43.02384,NO,9,"{'longitude': '-78.81294', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.02384'}"
Unknown,Erie,Amherst,31029038280000,5,UN,GD,-78.81032,43.0211,NO,9,"{'longitude': '-78.81032', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.0211'}"
Unknown,Erie,Amherst,31029038290000,6,UN,GD,-78.80322,43.02069,NO,9,"{'longitude': '-78.80322', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.02069'}"
Unknown,Erie,Tonawanda City,31029038300000,7,UN,GD,-78.8709,43.01918,NO,9,"{'longitude': '-78.8709', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Tonawanda City"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01918'}"
Unknown,Erie,Amherst,31029038310000,8,UN,GD,-78.78993,43.01945,NO,9,"{'longitude': '-78.78993', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01945'}"
Unknown,Erie,Amherst,31029038350000,12,UN,GD,-78.814,43.01697,NO,9,"{'longitude': '-78.814', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01697'}"
Unknown,Orleans,Murray,31073093760000,12,UM,SG,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Murray"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Amherst,31029038360000,13,UN,GD,-78.81924,43.01409,NO,9,"{'longitude': '-78.81924', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01409'}"
Unknown,Erie,Tonawanda,31029038370000,14,UN,GD,-78.82147,43.0134,NO,9,"{'longitude': '-78.82147', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Tonawanda"",""state"":""NY"",""zip"":""""}', 'latitude': '43.0134'}"
Unknown,Erie,Amherst,31029038380000,15,UN,GD,-78.808,43.0123,NO,9,"{'longitude': '-78.808', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.0123'}"
Unknown,Erie,Amherst,31029038390000,16,UN,GD,-78.80482,43.01711,NO,9,"{'longitude': '-78.80482', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01711'}"
Unknown,Erie,Amherst,31029038410000,18,UN,GD,-78.79788,43.01422,NO,9,"{'longitude': '-78.79788', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01422'}"
Unknown,Erie,Amherst,31029038420000,19,UN,GD,-78.80276,43.0123,NO,9,"{'longitude': '-78.80276', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.0123'}"
Unknown,Erie,Amherst,31029038430000,20,UN,GD,-78.80707,43.0068,NO,9,"{'longitude': '-78.80707', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.0068'}"
Unknown,Erie,Amherst,31029038440000,21,UN,GD,-78.8067,43.00652,NO,9,"{'longitude': '-78.8067', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.00652'}"
Unknown,Erie,Amherst,31029038450000,22,UN,GD,-78.80631,43.00377,NO,9,"{'longitude': '-78.80631', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.00377'}"
Unknown,Erie,Amherst,31029038460000,23,UN,GD,-78.80575,43.00144,NO,9,"{'longitude': '-78.80575', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.00144'}"
Unknown,Erie,Amherst,31029038470000,24,UN,GD,-78.80988,43.00075,NO,9,"{'longitude': '-78.80988', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.00075'}"
Unknown,Erie,Amherst,31029038480000,25,UN,GD,-78.82036,43.00941,NO,9,"{'longitude': '-78.82036', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.00941'}"
Unknown,Erie,Amherst,31029038500000,27,UN,GD,-78.79921,43.00955,NO,9,"{'longitude': '-78.79921', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.00955'}"
Unknown,Erie,Amherst,31029038510000,28,UN,GD,-78.7934,43.01271,NO,9,"{'longitude': '-78.7934', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Amherst"",""state"":""NY"",""zip"":""""}', 'latitude': '43.01271'}"
Unknown,Steuben,Erwin,31101048300000,3 Shallow Gas Wells,UM,GW,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Erwin"",""state"":""NY"",""zip"":""""}'}"
Unknown,Steuben,Canisteo,31101012910000,3 Wells South of Canisteo,UM,GW,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Canisteo"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Lancaster,31029676920000,Abdallah 2,UN,NL,,,NO,9,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Lancaster"",""state"":""NY"",""zip"":""""}'}"
Unknown,Oneida,Verona,31065006980000,Ainsworth Oneida Valley 1,UM,DW,-75.70836,43.15528,NO,6,"{'longitude': '-75.70836', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Verona"",""state"":""NY"",""zip"":""""}', 'latitude': '43.15528'}"
Unknown,Erie,Cheektowaga,31029015700000,Airport Grounds 8,UN,NL,-78.79125,42.92195,NO,9,"{'longitude': '-78.79125', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Cheektowaga"",""state"":""NY"",""zip"":""""}', 'latitude': '42.92195'}"
Unknown,Chautauqua,Sheridan,31013027020000,Aldrich George,UN,GD,-79.19686,42.51106,NO,9,"{'longitude': '-79.19686', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.51106'}"
Unknown,Cattaraugus,Carrollton,31009074370000,Allegany State Park 137,UN,GD,-78.63609,42.06277,NO,9,"{'longitude': '-78.63609', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06277'}"
Unknown,Cattaraugus,Carrollton,31009074410000,Allegany State Park 141,UN,GD,-78.62927,42.06463,NO,9,"{'longitude': '-78.62927', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06463'}"
Unknown,Cattaraugus,Carrollton,31009074430000,Allegany State Park 143,UN,GD,-78.63065,42.06332,NO,9,"{'longitude': '-78.63065', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06332'}"
Unknown,Cattaraugus,Carrollton,31009074440000,Allegany State Park 144,UN,GD,-78.63176,42.06194,NO,9,"{'longitude': '-78.63176', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06194'}"
Unknown,Cattaraugus,Carrollton,31009074450000,Allegany State Park 145,UN,GD,-78.63351,42.06222,NO,9,"{'longitude': '-78.63351', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06222'}"
Unknown,Cattaraugus,Carrollton,31009074470000,Allegany State Park 147,UN,GD,-78.63581,42.06098,NO,9,"{'longitude': '-78.63581', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06098'}"
Unknown,Cattaraugus,Carrollton,31009074480000,Allegany State Park 148,UN,GD,-78.63747,42.06174,NO,9,"{'longitude': '-78.63747', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06174'}"
Unknown,Cattaraugus,Carrollton,31009074490000,Allegany State Park 149,UN,GD,-78.63858,42.05864,NO,9,"{'longitude': '-78.63858', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05864'}"
Unknown,Cattaraugus,Carrollton,31009074500000,Allegany State Park 150,UN,GD,-78.63793,42.06284,NO,9,"{'longitude': '-78.63793', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06284'}"
Unknown,Cattaraugus,Carrollton,31009074510000,Allegany State Park 151,UN,GD,-78.63812,42.05947,NO,9,"{'longitude': '-78.63812', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05947'}"
Unknown,Cattaraugus,Carrollton,31009074520000,Allegany State Park 152,UN,GD,-78.64549,42.06057,NO,9,"{'longitude': '-78.64549', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06057'}"
Unknown,Cattaraugus,Carrollton,31009074530000,Allegany State Park 153,UN,NL,-78.64549,42.05913,NO,9,"{'longitude': '-78.64549', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05913'}"
Unknown,Cattaraugus,Carrollton,31009074540000,Allegany State Park 154,UN,GD,-78.64614,42.05871,NO,9,"{'longitude': '-78.64614', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05871'}"
Unknown,Cattaraugus,Carrollton,31009074550000,Allegany State Park 155,UN,GD,-78.64688,42.05837,NO,9,"{'longitude': '-78.64688', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.05837'}"
Unknown,Cattaraugus,Carrollton,31009074560000,Allegany State Park 156,UN,GD,-78.6442,42.0594,NO,9,"{'longitude': '-78.6442', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0594'}"
Unknown,Cattaraugus,Carrollton,31009074570000,Allegany State Park 157,UN,GD,-78.64301,42.0605,NO,9,"{'longitude': '-78.64301', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0605'}"
Unknown,Cattaraugus,Carrollton,31009074580000,Allegany State Park 158,UN,GD,-78.64328,42.06332,NO,9,"{'longitude': '-78.64328', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06332'}"
Unknown,Cattaraugus,Carrollton,31009074590000,Allegany State Park 159,UN,GD,-78.64208,42.06401,NO,9,"{'longitude': '-78.64208', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06401'}"
Unknown,Cattaraugus,Carrollton,31009074600000,Allegany State Park 160,UN,GD,-78.64208,42.06325,NO,9,"{'longitude': '-78.64208', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.06325'}"
Unknown,Cattaraugus,Red House,31009074730000,Allegany State Park 173,UN,NL,-78.81566,42.03822,NO,9,"{'longitude': '-78.81566', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Red House"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03822'}"
Unknown,Cattaraugus,Carrollton,31009074880000,Allegany State Park 188,UN,NL,-78.66237,42.0705,NO,9,"{'longitude': '-78.66237', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0705'}"
Unknown,Cattaraugus,Carrollton,31009074890000,Allegany State Park 189,UN,NL,-78.66293,42.07212,NO,9,"{'longitude': '-78.66293', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07212'}"
Unknown,Cattaraugus,Carrollton,31009074900000,Allegany State Park 190,UN,NL,-78.66514,42.07185,NO,9,"{'longitude': '-78.66514', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07185'}"
Unknown,Cattaraugus,Carrollton,31009074910000,Allegany State Park 191,UN,OD,-78.62558,42.03018,NO,9,"{'longitude': '-78.62558', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.03018'}"
Unknown,Cattaraugus,Red House,31009073210000,Allegany State Park 21,UN,NL,,,NO,9,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Red House"",""state"":""NY"",""zip"":""""}'}"
Unknown,Cattaraugus,Red House,31009073770000,Allegany State Park 77,UN,NL,,,NO,9,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Red House"",""state"":""NY"",""zip"":""""}'}"
Unknown,Ontario,Richmond,31069617440000,Allen U1,UL,GD,-77.549716,42.811143,NO,8,"{'longitude': '-77.549716', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Richmond"",""state"":""NY"",""zip"":""""}', 'latitude': '42.811143'}"
Unknown,Allegany,Alma,31003685760000,Allentown 2,UN,IW,-78.06796,42.08126,NO,9,"{'longitude': '-78.06796', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08126'}"
Unknown,Allegany,Alma,31003685840000,Allentown 3,UN,OD,-78.06951,42.08065,NO,9,"{'longitude': '-78.06951', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08065'}"
Unknown,Wayne,Lyons,31117008300000,Alloway 1,UM,DW,-76.98659,43.02173,NO,8,"{'longitude': '-76.98659', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Lyons"",""state"":""NY"",""zip"":""""}', 'latitude': '43.02173'}"
Unknown,Ontario,West Bloomfield,31069617460000,Arnold Henery U1,UL,GD,-77.48377,42.86814,NO,8,"{'longitude': '-77.48377', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Bloomfield"",""state"":""NY"",""zip"":""""}', 'latitude': '42.86814'}"
Unknown,Schuyler,Hector,31097616850000,Auble 1,UL,NL,-76.82073,42.39738,NO,8,"{'longitude': '-76.82073', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hector"",""state"":""NY"",""zip"":""""}', 'latitude': '42.39738'}"
Unknown,Livingston,Avon,31051009650000,Avon Well,UM,GW,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Avon"",""state"":""NY"",""zip"":""""}'}"
Unknown,Oswego,Volney,31075024270000,Baldwin 2,UN,GD,-76.33166,43.35809,NO,7,"{'longitude': '-76.33166', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Volney"",""state"":""NY"",""zip"":""""}', 'latitude': '43.35809'}"
Unknown,Erie,Alden,31029016760000,Bartsch,UN,GD,-78.54941,42.94726,NO,9,"{'longitude': '-78.54941', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alden"",""state"":""NY"",""zip"":""""}', 'latitude': '42.94726'}"
Unknown,Steuben,Canisteo,31101006640000,Bassett,UM,NL,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Canisteo"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Tonawanda,31029031810000,Becker Nicholas 10,UN,GD,-78.82803,42.98136,NO,9,"{'longitude': '-78.82803', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Tonawanda"",""state"":""NY"",""zip"":""""}', 'latitude': '42.98136'}"
Unknown,Steuben,West Union,31101617530000,Beiler U1,UL,DH,-77.72376,42.00713,NO,8,"{'longitude': '-77.72376', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""West Union"",""state"":""NY"",""zip"":""""}', 'latitude': '42.00713'}"
Unknown,Oneida,Verona,31065010310000,Bentley,UM,DW,,,NO,6,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Verona"",""state"":""NY"",""zip"":""""}'}"
Unknown,Erie,Lancaster,31029016890000,Bethka J 1,UN,GD,-78.6639,42.91149,NO,9,"{'longitude': '-78.6639', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Lancaster"",""state"":""NY"",""zip"":""""}', 'latitude': '42.91149'}"
Unknown,Schoharie,Middleburg,31095009320000,Bevins W H,UN,NL,-74.33458,42.58986,NO,4,"{'longitude': '-74.33458', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Middleburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.58986'}"
Unknown,Erie,Alden,31029694350000,Bicheler 1,UN,NL,-78.52112,42.89679,NO,9,"{'longitude': '-78.52112', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alden"",""state"":""NY"",""zip"":""""}', 'latitude': '42.89679'}"
Unknown,Steuben,Hornellsville,31101012870000,Big Creek Well,UM,GW,,,NO,8,"{'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hornellsville"",""state"":""NY"",""zip"":""""}'}"
Unknown,Onondaga,Lysander,31067018760000,Bigelow Well 1,UM,GD,-76.33071,43.17599,NO,7,"{'longitude': '-76.33071', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Lysander"",""state"":""NY"",""zip"":""""}', 'latitude': '43.17599'}"
Unknown,Allegany,Wirt,31003556480000,"Bintsell, Phoebe 19",UN,OD,-78.15625,42.0874,NO,9,"{'longitude': '-78.15625', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Wirt"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0874'}"
Unknown,Cattaraugus,Perrysburg,31009019140000,Blanding W A 1,UN,GD,-79.04559,42.48603,NO,9,"{'longitude': '-79.04559', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Perrysburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.48603'}"
Unknown,Chautauqua,Sheridan,31013021250000,Blanding W E,UN,NL,-79.21286,42.5376,NO,9,"{'longitude': '-79.21286', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.5376'}"
Unknown,Chautauqua,Charlotte,31013026890000,Blodgett,UN,GD,-79.25383,42.2711,NO,9,"{'longitude': '-79.25383', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Charlotte"",""state"":""NY"",""zip"":""""}', 'latitude': '42.2711'}"
Unknown,Cattaraugus,Perrysburg,31009019110000,Bock R R 1,UN,NL,-79.04136,42.51106,NO,9,"{'longitude': '-79.04136', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Perrysburg"",""state"":""NY"",""zip"":""""}', 'latitude': '42.51106'}"
